timestamp,x,y,speed_kmh,acceleration,throttle,brake,steering,gear,lap
11.8817,213.5686,148.9092,104.62,0.0,0.006,0.013,1.423,4,1
11.9345,211.8644,148.977,101.531,0.0,0.0,0.023,1.438,4,1
11.9872,210.5344,149.1674,104.422,0.0,0.0,0.017,1.533,4,1
12.04,208.9869,149.3528,102.007,0.0,0.001,0.0,1.148,4,1
12.0927,207.5922,149.7365,102.871,0.0,0.028,0.0,0.986,4,1
12.1455,205.9721,149.9855,101.166,0.0,0.001,0.0,1.341,4,1
12.1982,204.6363,149.8226,103.893,0.0,0.0,0.015,1.191,4,1
12.251,203.1056,149.9368,103.285,0.0,0.01,0.0,1.33,4,1
12.3037,201.5426,150.0884,103.244,0.0,0.001,0.01,1.212,4,1
12.3565,200.017,149.9983,102.968,10.72,0.823,0.0,0.709,4,1
12.3914,198.9265,149.8914,104.219,10.7218,0.816,0.0,0.411,4,1
12.4259,198.003,149.9756,105.862,10.7236,0.866,0.0,-0.481,4,1
12.4599,197.0621,149.9002,105.294,10.7252,0.867,0.0,0.224,4,1
12.4935,195.9871,149.9141,107.037,10.7268,0.865,0.0,0.13,4,1
12.5268,194.9039,150.0153,108.486,10.7283,0.816,0.0,-0.036,4,1
12.5596,194.0007,149.9961,109.64,10.7297,0.862,0.0,-0.289,4,1
12.592,193.0483,150.025,112.144,10.731,0.832,0.0,-0.14,4,1
12.6241,192.0041,149.9743,112.563,10.7324,0.857,0.0,0.008,4,1
12.6559,190.9541,150.0393,114.513,10.7336,0.857,0.0,0.16,4,1
12.6873,190.0383,149.9043,114.677,10.7348,0.826,0.0,-0.15,4,1
12.7183,189.1382,150.0382,116.996,10.7359,0.865,0.0,0.1,4,1
12.7491,188.0164,149.9214,118.442,10.737,0.883,0.0,-0.009,4,1
12.7795,186.8201,149.9295,117.126,10.7381,0.876,0.0,0.29,4,1
12.8097,186.0843,150.0488,118.598,10.7391,0.8,0.0,0.157,4,1
12.8395,184.9102,149.9316,121.72,10.7401,0.826,0.0,0.352,4,1
12.8691,183.9087,149.9778,122.807,10.741,0.841,0.0,0.336,4,1
12.8984,183.0502,150.1289,124.136,10.7419,0.839,0.0,0.125,4,1
12.9274,182.0389,149.9462,123.206,10.7428,0.827,0.0,-0.522,4,1
12.9562,180.9885,149.9716,124.753,10.7437,0.838,0.0,-0.382,4,1
12.9847,180.0104,149.9709,125.625,10.7445,0.831,0.0,0.207,4,1
13.0129,179.0015,150.063,126.618,10.7453,0.831,0.0,0.598,4,1
13.041,177.9798,150.0709,129.662,10.746,0.83,0.0,-0.137,4,1
13.0688,176.9116,149.9901,128.993,10.7468,0.846,0.0,-0.254,4,1
13.0963,176.1591,150.0234,130.529,10.7475,0.839,0.0,-0.186,5,1
13.1237,175.0137,149.8729,130.938,10.7482,0.821,0.0,0.094,5,1
13.1508,173.9975,150.0559,132.375,10.7488,0.827,0.0,0.3,5,1
13.1777,172.9628,149.8848,135.5,10.7495,0.804,0.0,0.106,5,1
13.2044,172.071,149.9521,134.805,10.7501,0.861,0.0,0.64,5,1
13.2309,170.9734,149.9601,138.298,10.7507,0.826,0.0,-0.018,5,1
13.2572,169.8792,149.9385,137.301,10.7513,0.872,0.0,-0.301,5,1
13.2833,168.8652,149.9229,138.019,10.7519,0.89,0.0,0.258,5,1
13.3092,168.1373,149.9182,138.382,10.7525,0.827,0.0,-0.205,5,1
13.3349,166.9737,149.9231,138.99,10.753,0.814,0.0,0.432,5,1
13.3605,165.9977,150.0064,139.946,10.7535,0.853,0.0,0.394,5,1
13.3858,164.9509,149.9605,141.457,10.754,0.851,0.0,0.169,5,1
13.411,163.927,150.0267,143.832,10.7545,0.839,0.0,-0.073,5,1
13.4361,162.9416,150.1174,146.226,10.755,0.86,0.0,-0.238,5,1
13.4609,161.9644,150.1243,145.354,10.7555,0.849,0.0,0.534,5,1
13.4856,160.9181,149.9091,144.971,10.756,0.845,0.0,-0.254,5,1
13.5101,159.892,150.0359,148.841,10.7564,0.829,0.0,0.097,5,1
13.5345,159.1019,150.1017,147.744,10.7569,0.869,0.0,0.248,5,1
13.5587,157.9786,150.079,149.552,10.7573,0.818,0.0,-0.045,5,1
13.5828,156.9753,150.03,148.448,10.7577,0.824,0.0,0.158,5,1
13.6067,155.9223,150.0048,150.958,10.7581,0.849,0.0,0.176,5,1
13.6305,155.0589,149.9521,152.978,10.7585,0.842,0.0,0.014,5,1
13.6541,153.9618,149.9717,154.457,10.7589,0.832,0.0,-0.199,5,1
13.6776,152.9922,150.0328,155.232,10.7593,0.825,0.0,0.126,5,1
13.7009,152.1331,149.9833,154.627,10.7596,0.84,0.0,-0.076,5,1
13.7242,151.0582,150.1319,154.526,10.76,0.854,0.0,0.34,5,1
13.7472,149.9592,149.9297,156.304,10.7603,0.858,0.0,-0.255,5,1
13.7702,148.993,150.0245,156.848,10.7607,0.87,0.0,0.02,5,1
13.793,148.0179,150.0284,157.309,10.761,0.842,0.0,0.177,5,1
13.8157,147.0316,150.0595,156.695,10.7614,0.852,0.0,-0.048,5,1
13.8382,145.9208,149.9575,158.483,10.7617,0.848,0.0,0.131,5,1
13.8607,144.8527,150.1023,160.977,10.762,0.864,0.0,-0.158,5,1
13.883,143.8814,150.0711,162.691,10.7623,0.837,0.0,0.133,5,1
13.9052,143.0199,149.8943,162.142,10.7626,0.857,0.0,0.002,5,1
13.9273,141.9366,149.89,163.243,10.7629,0.861,0.0,-0.397,5,1
13.9493,141.0089,150.1083,162.425,10.7632,0.818,0.0,-0.475,5,1
13.9711,139.8432,150.0593,164.5,10.7635,0.84,0.0,-0.225,5,1
13.9929,139.1291,150.137,167.877,10.7638,0.866,0.0,0.275,5,1
14.0145,138.0143,150.1719,167.259,10.764,0.842,0.0,-0.167,5,1
14.036,136.9182,150.0814,168.001,10.7643,0.839,0.0,0.106,5,1
14.0574,136.0682,150.0471,170.216,10.7646,0.817,0.0,0.374,5,1
14.0788,135.0736,150.1461,170.03,10.7648,0.843,0.0,0.28,5,1
14.1,133.9382,149.9477,170.478,10.7651,0.849,0.0,0.09,5,1
14.1211,132.9609,149.9111,171.804,10.7653,0.859,0.0,-0.141,5,1
14.1421,131.9631,150.085,172.283,10.7655,0.852,0.0,-0.196,5,1
14.163,130.9563,149.8859,174.591,10.7658,0.826,0.0,0.154,5,1
14.1838,130.0995,150.1159,171.223,10.766,0.866,0.0,-0.299,5,1
14.2045,128.9285,150.05,174.128,10.7663,0.873,0.0,0.039,5,1
14.2251,128.091,149.9366,175.538,10.7665,0.85,0.0,0.306,5,1
14.2457,127.2092,150.0339,172.697,10.7667,0.839,0.0,0.416,5,1
14.2661,126.0755,149.9522,176.866,10.7669,0.832,0.0,0.238,5,1
14.2864,124.8811,149.8479,177.855,10.7671,0.806,0.0,-0.152,5,1
14.3067,123.8062,149.9213,176.909,10.7673,0.837,0.0,0.271,5,1
14.3268,123.1029,150.0912,179.349,10.7675,0.837,0.0,-0.059,5,1
14.3469,122.0342,150.1426,178.671,10.7677,0.815,0.0,-0.103,5,1
14.3669,121.1384,150.1617,180.818,10.7679,0.847,0.0,0.832,6,1
14.3868,120.0538,150.0715,180.027,10.7681,0.844,0.0,-0.289,6,1
14.4066,118.9133,150.0528,180.726,10.7683,0.863,0.0,0.0,6,1
14.4263,117.8919,150.0542,181.039,10.7685,0.863,0.0,0.063,6,1
14.446,116.9939,150.0919,184.562,10.7687,0.83,0.0,-0.484,6,1
14.4656,116.0053,150.0736,186.465,10.7689,0.853,0.0,-0.139,6,1
14.4851,115.0827,149.9213,184.88,10.7691,0.862,0.0,0.098,6,1
14.5045,113.9624,150.005,184.901,10.7692,0.852,0.0,-0.043,6,1
14.5238,113.0489,150.1197,188.368,10.7694,0.793,0.0,0.114,6,1
14.543,111.9363,149.9844,185.828,10.7696,0.854,0.0,-0.366,6,1
14.5622,111.0497,149.9138,188.914,10.7698,0.829,0.0,-0.249,6,1
14.5813,110.0879,150.0416,191.234,10.7699,0.854,0.0,-0.033,6,1
14.6003,109.029,149.9669,190.435,10.7701,0.851,0.0,-0.135,6,1
14.6193,107.8747,149.9798,189.595,10.7702,0.903,0.0,0.058,6,1
14.6382,106.8561,150.037,190.908,10.7704,0.877,0.0,-0.207,6,1
14.657,106.0629,149.8986,190.573,10.7706,0.87,0.0,0.171,6,1
14.6757,104.9027,149.9439,193.47,10.7707,0.827,0.0,0.394,6,1
14.6944,104.0185,149.9373,192.198,10.7709,0.847,0.0,-0.205,6,1
14.713,103.0955,149.9549,192.972,10.771,0.869,0.0,0.381,6,1
14.7315,101.8546,149.9733,194.943,10.7712,0.795,0.0,0.191,6,1
14.75,100.946,149.9637,196.051,10.7713,0.854,0.0,-0.481,6,1
14.7684,100.0878,150.031,197.316,5.3985,0.417,0.0,-0.158,6,1
14.7867,98.8883,149.9769,195.175,-10.8106,0.0,0.915,0.211,6,1
14.8051,98.0702,149.9663,193.591,-10.8108,0.0,0.897,-0.047,6,1
14.8235,97.0945,149.9258,194.616,-10.8109,0.0,0.917,-0.27,6,1
14.842,95.9782,149.9369,194.753,-10.8111,0.0,0.896,0.588,6,1
14.8605,94.9866,149.9838,191.968,-10.8112,0.0,0.861,-0.277,6,1
14.8792,94.0211,149.931,193.081,-10.8114,0.0,0.91,-0.379,6,1
14.8979,92.9518,149.9228,193.119,-10.8115,0.0,0.895,0.084,6,1
14.9166,92.0035,149.8905,190.131,-10.8117,0.0,0.884,-0.217,6,1
14.9355,90.9295,149.9147,191.115,-10.8118,0.0,0.903,0.11,6,1
14.9544,90.0627,150.1042,191.784,-10.812,0.0,0.897,0.192,6,1
14.9734,89.1141,149.9634,191.865,-10.8122,0.0,0.929,0.025,6,1
14.9924,88.069,150.128,188.379,-10.8123,0.0,0.908,-0.326,6,1
15.0116,87.099,150.0843,187.802,-10.8125,0.0,0.918,0.297,6,1
15.0308,85.8917,149.9372,185.033,-10.8127,0.0,0.911,0.335,6,1
15.0501,85.1004,150.0687,186.66,-10.8128,0.0,0.882,-0.347,6,1
15.0695,84.0901,150.0239,185.358,-10.813,0.0,0.919,-0.11,6,1
15.0889,82.9957,149.9884,184.138,-10.8132,0.0,0.938,0.198,6,1
15.1084,81.9569,149.9408,184.248,-10.8134,0.0,0.894,0.382,6,1
15.128,80.8798,150.0037,186.278,-10.8136,0.0,0.904,0.259,6,1
15.1477,80.0732,149.8918,182.18,-10.8138,0.0,0.927,-0.111,6,1
15.1675,78.994,149.9887,184.898,-10.814,0.0,0.924,-0.474,6,1
15.1874,78.014,149.8983,184.853,-10.8142,0.0,0.924,0.274,6,1
15.2073,77.0162,150.1414,180.985,-10.8144,0.0,0.866,-0.123,6,1
15.2273,76.0987,150.0015,178.137,-10.8146,0.0,0.89,0.16,5,1
15.2475,75.0609,149.9097,178.663,-10.8148,0.0,0.886,0.268,5,1
15.2677,74.1192,149.941,177.055,-10.815,0.0,0.891,0.347,5,1
15.288,73.0848,150.0864,175.369,-10.8152,0.0,0.9,-0.099,5,1
15.3083,72.109,149.9575,177.437,-10.8154,0.0,0.924,0.26,5,1
15.3288,71.0399,149.93,174.74,-10.8156,0.0,0.888,0.348,5,1
15.3494,69.9204,149.9628,172.822,-10.8159,0.0,0.929,0.148,5,1
15.3701,68.9646,150.0316,172.413,-10.8161,0.0,0.91,0.305,5,1
15.3908,67.9349,150.0859,173.955,-10.8163,0.0,0.858,-0.176,5,1
15.4117,66.9531,149.9233,172.366,-10.8166,0.0,0.911,-0.069,5,1
15.4326,66.1615,150.0894,172.781,-10.8168,0.0,0.861,0.169,5,1
15.4537,64.9297,149.9912,171.178,-10.8171,0.0,0.862,0.706,5,1
15.4748,64.1389,149.9587,169.035,-10.8173,0.0,0.909,-0.046,5,1
15.4961,63.01,150.1069,170.243,-10.8176,0.0,0.875,-0.507,5,1
15.5175,61.9988,149.9456,166.798,-10.8178,0.0,0.904,-0.204,5,1
15.5389,61.0731,150.0766,168.999,-10.8181,0.0,0.896,0.108,5,1
15.5605,60.0655,150.0438,166.827,-10.8184,0.0,0.875,-0.178,5,1
15.5822,59.025,149.8351,168.095,-10.8187,0.0,0.861,-0.018,5,1
15.604,57.9533,150.1432,165.515,-10.819,0.0,0.907,0.456,5,1
15.6259,57.1007,149.976,163.954,-10.8192,0.0,0.89,-0.406,5,1
15.648,55.9629,149.9753,162.822,-10.8195,0.0,0.88,-0.046,5,1
15.6701,55.0687,149.951,162.162,-10.8199,0.0,0.908,0.052,5,1
15.6924,54.0124,150.0157,160.975,-10.8202,0.0,0.915,0.231,5,1
15.7147,53.0482,150.0734,159.354,-10.8205,0.0,0.876,-0.145,5,1
15.7372,51.9347,149.9953,159.938,-10.8208,0.0,0.884,0.057,5,1
15.7599,51.0481,150.0824,158.935,-10.8211,0.0,0.908,-0.404,5,1
15.7826,49.862,150.0087,158.871,-10.8215,0.0,0.914,-0.252,5,1
15.8055,48.926,150.0999,157.898,-10.8218,0.0,0.886,-0.196,5,1
15.8285,47.9412,149.9827,156.239,-10.8222,0.0,0.937,-0.1,5,1
15.8517,47.0416,150.0095,155.987,-10.8226,0.0,0.909,-0.308,5,1
15.8749,46.1216,149.8486,153.933,-10.8229,0.0,0.89,-0.3,5,1
15.8984,45.0418,150.1287,153.291,-10.8233,0.0,0.91,0.019,5,1
15.9219,43.962,150.0196,154.486,-10.8237,0.0,0.93,-0.002,5,1
15.9456,43.1049,150.0485,151.787,-10.8241,0.0,0.877,0.204,5,1
15.9695,42.0965,150.0434,152.246,-10.8245,0.0,0.942,-0.396,5,1
15.9934,41.1145,149.9044,150.13,-10.8249,0.0,0.894,0.041,5,1
16.0176,40.0128,150.1628,149.649,-10.8254,0.0,0.883,0.001,5,1
16.0419,38.9527,150.0151,149.033,-10.8258,0.0,0.909,-0.433,5,1
16.0663,38.0465,149.9141,148.831,-10.8263,0.0,0.902,0.533,5,1
16.0909,36.9557,150.0078,144.755,-10.8267,0.0,0.893,0.3,5,1
16.1157,35.8663,149.982,145.735,-10.8272,0.0,0.907,-0.08,5,1
16.1407,34.978,149.8066,144.812,-10.8277,0.0,0.916,0.126,5,1
16.1658,33.9451,150.0083,144.567,-10.8282,0.0,0.897,-0.005,5,1
16.191,33.242,149.9516,141.77,-10.8287,0.0,0.912,-0.004,5,1
16.2165,31.998,149.8973,139.402,-10.8293,0.0,0.865,0.359,5,1
16.2421,31.0524,149.8913,140.255,-10.8298,0.0,0.907,0.491,5,1
16.268,29.9594,149.9466,138.078,-10.8304,0.0,0.886,0.165,5,1
16.294,29.0611,149.8948,135.269,-10.831,0.0,0.889,0.028,5,1
16.3202,27.9265,150.0456,135.657,-10.8316,0.0,0.937,0.13,5,1
16.3466,27.0847,149.8506,134.687,-10.8322,0.0,0.894,-0.047,5,1
16.3732,26.1363,150.0259,135.057,-10.8328,0.0,0.9,0.279,5,1
16.4,25.0526,150.009,132.506,-10.8335,0.0,0.924,-0.334,5,1
16.427,23.9876,149.9747,133.002,-10.8342,0.0,0.926,0.153,5,1
16.4542,23.0832,150.0702,133.392,-10.8349,0.0,0.923,-0.378,5,1
16.4816,21.9405,149.9688,129.702,-10.8356,0.0,0.89,0.049,4,1
16.5093,21.0877,149.9145,130.085,-10.8363,0.0,0.903,0.069,5,1
16.5372,20.05,150.0459,129.909,-10.8371,0.0,0.881,-0.092,4,1
16.5654,18.8431,149.9124,128.332,-10.8379,0.0,0.893,0.638,4,1
16.5938,18.0047,150.0237,127.547,-10.8387,0.0,0.908,-0.203,4,1
16.6224,17.0633,150.0453,124.333,-10.8396,0.0,0.921,0.153,4,1
16.6513,16.0305,149.9389,123.463,-10.8405,0.0,0.879,0.41,4,1
16.6804,14.9103,149.9033,122.957,-10.8414,0.0,0.892,-0.007,4,1
16.7099,13.9976,149.8674,122.195,-10.8424,0.0,0.942,0.471,4,1
16.7396,12.9692,150.0203,119.615,-10.8434,0.0,0.912,0.45,4,1
16.7696,11.9663,150.0149,117.774,-10.8444,0.0,0.893,0.051,4,1
16.7999,11.0422,149.9702,117.532,-10.8455,0.0,0.902,-0.015,4,1
16.8305,10.1496,149.9517,116.409,-10.8466,0.0,0.893,0.121,4,1
16.8614,9.0198,150.0308,116.202,-10.8478,0.0,0.909,0.405,4,1
16.8926,8.0099,149.9333,114.417,-10.849,0.0,0.921,0.691,4,1
16.9242,6.8663,149.8651,113.656,-10.8503,0.0,0.896,-0.168,4,1
16.9561,5.9703,149.9814,111.539,-10.8516,0.0,0.929,-0.024,4,1
16.9884,5.0535,149.9335,110.454,-10.853,0.0,0.901,0.017,4,1
17.021,3.9241,149.9691,109.573,-10.8545,0.0,0.912,0.15,4,1
17.054,2.9274,149.9001,108.321,-10.856,0.0,0.892,-0.119,4,1
17.0874,2.1494,150.0367,107.086,-10.8576,0.0,0.88,-0.321,4,1
17.1213,1.1554,149.9352,105.895,-10.8593,0.0,0.896,-0.249,4,1
17.1555,-0.0321,150.0047,104.581,-10.8969,0.0,0.914,-0.281,4,1
17.2077,-1.4552,149.95,102.794,0.0,0.024,0.027,1.52,4,1
17.2605,-2.9437,149.8372,101.458,0.0,0.0,0.002,1.149,4,1
17.3132,-4.5986,149.8337,100.693,0.0,0.0,0.0,0.853,4,1
17.366,-6.1115,149.7243,102.637,0.0,0.015,0.024,1.056,4,1
17.4187,-7.4536,149.6119,103.514,0.0,0.019,0.0,1.512,4,1
17.4715,-8.9701,149.4103,102.261,0.0,0.0,0.0,1.151,4,1
17.5243,-10.5286,149.3603,101.93,0.0,0.0,0.002,1.031,4,1
17.577,-11.905,149.0015,102.691,0.0,0.009,0.0,0.505,4,1
17.6298,-13.5099,148.742,102.916,0.0,0.0,0.0,1.678,4,1
17.6825,-14.8704,148.3977,101.753,0.0,0.001,0.022,1.143,4,1
17.7353,-16.3195,148.2308,102.127,0.0,0.0,0.0,1.567,4,1
17.788,-17.9443,147.7908,102.848,0.0,0.0,0.011,1.346,4,1
17.8408,-19.1702,147.4773,101.229,0.0,0.0,0.0,1.424,4,1
17.8935,-20.7566,147.0806,102.734,0.0,0.005,0.004,1.47,4,1
17.9463,-22.1351,146.798,104.416,0.0,0.0,0.0,1.341,4,1
17.999,-23.6268,146.1902,102.629,0.0,0.0,0.0,1.45,4,1
18.0518,-24.9931,145.7036,103.757,0.0,0.0,0.0,1.563,4,1
18.1045,-26.324,145.2513,101.704,0.0,0.021,0.0,1.3,4,1
18.1573,-27.881,144.7914,102.383,0.0,0.002,0.0,1.435,4,1
18.21,-29.2814,144.0601,101.051,0.0,0.006,0.0,1.488,4,1
18.2628,-30.6213,143.5858,102.784,0.0,0.0,0.006,1.627,4,1
18.3155,-32.0167,142.7228,103.517,0.0,0.006,0.0,1.348,4,1
18.3683,-33.339,142.133,101.379,0.0,0.005,0.0,1.348,4,1
18.421,-34.6182,141.4333,103.055,0.0,0.025,0.0,0.785,4,1
18.4738,-35.9809,140.8433,103.971,0.0,0.0,0.001,1.168,4,1
18.5265,-37.1795,140.1319,102.478,0.0,0.0,0.0,0.567,4,1
18.5793,-38.5354,139.3098,100.674,0.0,0.016,0.006,1.44,4,1
18.6321,-39.7646,138.4349,102.965,0.0,0.001,0.0,1.08,4,1
18.6848,-41.0633,137.5191,102.114,0.0,0.0,0.0,1.231,4,1
18.7376,-42.4069,136.9317,103.575,0.0,0.013,0.008,1.967,4,1
18.7903,-43.5961,136.0047,100.235,0.0,0.022,0.017,1.448,4,1
18.8431,-44.8676,135.1446,102.563,0.0,0.0,0.006,1.259,4,1
18.8958,-45.993,134.3213,101.894,0.0,0.0,0.0,1.51,4,1
18.9486,-47.0816,133.2591,102.407,0.0,0.0,0.014,1.085,4,1
19.0013,-48.3013,132.3378,101.85,0.0,0.001,0.007,1.1,4,1
19.0541,-49.4657,131.3851,101.827,0.0,0.027,0.015,1.338,4,1
19.1068,-50.5511,130.4672,101.612,0.0,0.0,0.0,1.307,4,1
19.1596,-51.7267,129.2119,103.192,0.0,0.0,0.0,1.308,4,1
19.2123,-52.8842,128.318,102.423,0.0,0.021,0.015,1.553,4,1
19.2651,-53.8233,127.1929,103.111,0.0,0.0,0.012,1.308,4,1
19.3178,-55.0996,126.1154,103.323,0.0,0.0,0.0,1.385,4,1
19.3706,-55.9577,124.994,101.029,0.0,0.0,0.0,-0.06,4,1
19.4233,-56.8247,123.7526,102.305,0.0,0.021,0.001,1.012,4,1
19.4761,-57.8115,122.8138,101.664,0.0,0.0,0.019,0.876,4,1
19.5288,-58.6201,121.4528,103.311,0.0,0.0,0.032,1.333,4,1
19.5816,-59.7022,120.4076,103.743,0.0,0.0,0.001,0.943,4,1
19.6344,-60.5124,119.2326,101.577,0.0,0.019,0.012,1.368,4,1
19.6871,-61.4416,118.0476,103.018,0.0,0.004,0.0,1.085,4,1
19.7399,-62.2681,116.6723,103.413,0.0,0.001,0.0,1.301,4,1
19.7926,-63.169,115.2748,101.854,0.0,0.028,0.0,0.748,4,1
19.8454,-64.0578,114.198,102.022,0.0,0.001,0.0,0.831,4,1
19.8981,-64.8269,112.9785,102.585,0.0,0.0,0.06,1.26,4,1
19.9509,-65.3385,111.7989,102.188,0.0,0.0,0.051,1.684,4,1
20.0036,-66.2868,110.3936,103.191,0.0,0.002,0.007,0.943,4,1
20.0564,-66.7694,109.0114,103.649,0.0,0.0,0.004,1.013,4,1
20.1091,-67.44,107.5966,103.446,0.0,0.0,0.024,2.004,4,1
20.1619,-68.1241,106.316,101.659,0.0,0.0,0.0,1.495,4,1
20.2146,-68.6511,104.9002,102.719,0.0,0.0,0.023,1.193,4,1
20.2674,-69.4641,103.6078,102.562,0.0,0.017,0.0,1.305,4,1
20.3201,-69.9261,102.0632,102.961,0.0,0.017,0.0,1.051,4,1
20.3729,-70.4655,100.6399,103.985,0.0,0.005,0.025,0.846,4,1
20.4256,-70.8982,99.3364,102.902,0.0,0.023,0.008,1.017,4,1
20.4784,-71.3621,97.9367,101.837,0.0,0.0,0.028,1.64,4,1
20.5311,-71.9786,96.5738,102.861,0.0,0.046,0.0,1.677,4,1
20.5839,-72.3459,95.1154,101.753,0.0,0.001,0.0,1.693,4,1
20.6366,-72.5914,93.5092,101.869,0.0,0.0,0.0,0.953,4,1
20.6894,-72.9672,92.081,102.718,0.0,0.0,0.0,1.074,4,1
20.7422,-73.2955,90.473,102.906,0.0,0.0,0.006,1.47,4,1
20.7949,-73.6284,89.0491,103.07,0.0,0.0,0.013,1.004,4,1
20.8477,-73.9313,87.7873,102.682,0.0,0.014,0.0,1.282,4,1
20.9004,-74.2228,86.1233,100.875,0.0,0.042,0.0,0.994,4,1
20.9532,-74.4403,84.6663,102.259,0.0,0.022,0.0,1.328,4,1
21.0059,-74.8632,83.312,102.824,0.0,0.0,0.0,1.076,4,1
21.0587,-74.608,81.7754,103.024,0.0,0.0,0.001,0.879,4,1
21.1114,-74.8149,80.2761,102.847,0.0,0.0,0.0,1.02,4,1
21.1642,-74.8715,78.7364,102.008,0.0,0.022,0.0,1.052,4,1
21.2169,-74.875,77.2053,102.493,0.0,0.019,0.0,1.293,4,1
21.2697,-75.0029,75.7048,101.654,0.0,0.0,0.0,1.384,4,1
21.3224,-74.9347,74.299,101.869,0.0,0.008,0.022,0.967,4,1
21.3752,-74.9554,72.7471,101.506,0.0,0.0,0.013,1.441,4,1
21.4279,-74.9776,71.2016,101.923,0.0,0.004,0.0,0.885,4,1
21.4807,-74.8097,69.9618,103.215,0.0,0.001,0.0,1.381,4,1
21.5334,-74.6371,68.1944,103.502,0.0,0.011,0.0,1.107,4,1
21.5862,-74.4921,66.8794,101.62,0.0,0.0,0.019,1.189,4,1
21.6389,-74.2866,65.3258,103.39,0.0,0.0,0.016,0.92,4,1
21.6917,-74.2437,63.8383,101.372,0.0,0.0,0.001,0.894,4,1
21.7444,-73.9708,62.3048,102.903,0.0,0.042,0.0,1.044,4,1
21.7972,-73.6649,60.792,102.957,0.0,0.011,0.037,1.337,4,1
21.85,-73.3456,59.402,103.016,0.0,0.0,0.0,1.173,4,1
21.9027,-73.037,57.7883,101.642,0.0,0.012,0.0,0.883,4,1
21.9555,-72.6757,56.3969,102.084,0.0,0.0,0.0,1.226,4,1
22.0082,-72.3336,55.0565,101.644,0.0,0.003,0.051,0.923,4,1
22.061,-71.9379,53.4251,101.21,0.0,0.026,0.0,1.425,4,1
22.1137,-71.3646,52.1961,103.665,0.0,0.011,0.0,1.118,4,1
22.1665,-70.973,50.6558,101.904,0.0,0.007,0.008,0.582,4,1
22.2192,-70.3247,49.3167,102.503,0.0,0.003,0.011,1.059,4,1
22.272,-70.0409,47.979,103.621,0.0,0.0,0.017,0.994,4,1
22.3247,-69.3767,46.5297,101.692,0.0,0.0,0.0,1.311,4,1
22.3775,-68.7426,45.0825,102.401,0.0,0.0,0.014,1.559,4,1
22.4302,-68.2064,43.7577,103.569,0.0,0.0,0.0,1.599,4,1
22.483,-67.5632,42.4744,102.57,0.0,0.0,0.029,0.88,4,1
22.5357,-66.9467,41.065,103.152,0.0,0.019,0.0,1.006,4,1
22.5885,-66.1018,39.7845,101.764,0.0,0.0,0.021,0.562,4,1
22.6412,-65.3299,38.2778,100.248,0.0,0.005,0.0,1.389,4,1
22.694,-64.6772,37.0336,102.146,0.0,0.0,0.029,1.289,4,1
22.7467,-63.8978,35.7224,101.591,0.0,0.0,0.0,1.41,4,1
22.7995,-63.1699,34.6057,102.439,0.0,0.009,0.0,1.556,4,1
22.8523,-62.1404,33.2317,102.367,0.0,0.0,0.015,1.562,4,1
22.905,-61.356,31.9588,102.421,0.0,0.0,0.0,1.644,4,1
22.9578,-60.5926,30.7658,102.817,0.0,0.028,0.0,1.029,4,1
23.0105,-59.8844,29.5395,102.603,0.0,0.007,0.0,1.588,4,1
23.0633,-58.6972,28.4908,101.877,0.0,0.0,0.0,1.685,4,1
23.116,-57.7545,27.1274,102.344,0.0,0.0,0.0,1.739,4,1
23.1688,-56.7874,26.1922,101.928,0.0,0.0,0.02,1.137,4,1
23.2215,-56.0112,25.0708,101.66,0.0,0.008,0.0,1.301,4,1
23.2743,-54.8913,23.9716,103.157,0.0,0.016,0.0,1.132,4,1
23.327,-53.9219,22.8141,103.535,0.0,0.0,0.009,0.932,4,1
23.3798,-52.7694,21.7337,101.772,0.0,0.014,0.0,1.259,4,1
23.4325,-51.7316,20.6102,103.13,0.0,0.0,0.027,1.477,4,1
23.4853,-50.6873,19.4991,103.226,0.0,0.0,0.005,0.848,4,1
23.538,-49.4478,18.628,101.48,0.0,0.006,0.0,0.74,4,1
23.5908,-48.3614,17.5836,102.766,0.0,0.0,0.0,1.202,4,1
23.6435,-47.2362,16.704,101.985,0.0,0.0,0.0,1.288,4,1
23.6963,-45.9052,15.806,101.37,0.0,0.01,0.01,0.954,4,1
23.749,-44.7158,14.8322,102.64,0.0,0.0,0.0,1.135,4,1
23.8018,-43.6309,13.9604,100.633,0.0,0.004,0.0,1.22,4,1
23.8545,-42.4422,13.0361,103.931,0.0,0.001,0.0,1.36,4,1
23.9073,-41.0717,12.2686,101.728,0.0,0.069,0.002,1.346,4,1
23.9601,-39.9022,11.3763,104.025,0.0,0.015,0.022,1.353,4,1
24.0128,-38.6452,10.6307,102.521,0.0,0.0,0.0,0.857,4,1
24.0656,-37.202,10.0216,103.263,0.0,0.0,0.018,0.773,4,1
24.1183,-35.9976,9.0873,101.721,0.0,0.025,0.0,1.117,4,1
24.1711,-34.5464,8.1288,102.563,0.0,0.022,0.0,1.042,4,1
24.2238,-33.4182,7.8584,102.335,0.0,0.041,0.0,1.2,4,1
24.2766,-32.06,7.2037,102.355,0.0,0.0,0.0,1.316,4,1
24.3293,-30.6407,6.4849,103.489,0.0,0.05,0.001,1.015,4,1
24.3821,-29.3497,5.9883,101.661,0.0,0.019,0.0,1.458,4,1
24.4348,-27.8143,5.443,102.134,0.0,0.009,0.022,1.145,4,1
